LinkId,Geometry
256335,"LINESTRING(355068.17352 6688589.51791,354978.79073 6688621.02142)"
256336,"LINESTRING(355068.17352 6688589.51791,355124.02894 6688570.07838,355173.76555 6688553.51866,355175.98400 6688552.02193)"
256337,"LINESTRING(355175.98400 6688552.02193,355173.76555 6688553.51866,355124.02894 6688570.07838,355068.17352 6688589.51791)"
256655,"LINESTRING(356014.26631 6688328.56799,355999.30548 6688329.86435,355975.98125 6688327.73762,355961.92649 6688326.60084,355960.01367 6688326.43297,355944.36242 6688326.80129)"
257,"LINESTRING(354688.74881 6688465.38567,354691.89594 6688459.62927)"
257578,"LINESTRING(354116.59709 6687143.26652,354119.02179 6687143.35966,354121.38968 6687143.91227,354123.60751 6687144.88525,354125.59903 6687146.27189,354127.29237 6687148.00961,354128.63012 6687150.02383,354129.56371 6687152.26175,354130.05712 6687154.62532,354130.09895 6687157.04843)"
258,"LINESTRING(354691.89594 6688459.62927,354688.74881 6688465.38567)"
258419,"LINESTRING(353873.37081 6688262.90549,353874.41114 6688264.89240,353877.51671 6688279.99994,353887.23818 6688306.94053,353904.17742 6688341.97419)"
258420,"LINESTRING(353904.17742 6688341.97419,353906.33360 6688345.42071,353911.08074 6688353.01175,353920.26626 6688364.96283,353941.90279 6688391.56852)"
258421,"LINESTRING(355944.17752 6687822.25124,355946.94981 6687816.01653,355962.40751 6687780.56755)"
258640,"LINESTRING(357269.94203 6688460.81346,357277.71604 6688450.29788,357279.65770 6688448.46183,357286.17940 6688442.27946,357297.08256 6688430.40484)"
260,"LINESTRING(356374.25268 6687434.77214,356370.64324 6687435.30262,356366.99794 6687435.07859,356363.48433 6687434.11265,356360.24167 6687432.45243,356357.40982 6687430.15662)"
260957,"LINESTRING(354535.23042 6688730.44447,354546.23021 6688722.29735)"
261394,"LINESTRING(353753.70571 6688009.17828,353742.39707 6687993.32286,353727.06268 6687973.03908,353716.37644 6687959.94031,353703.65857 6687945.54639,353690.42608 6687931.17124,353677.33379 6687918.16765,353674.27946 6687915.45204,353659.91709 6687902.25516,353641.84119 6687887.13757,353619.63702 6687870.40153,353598.94229 6687856.02576,353572.52759 6687839.52316,353552.60387 6687828.89689,353505.24263 6687804.66498,353494.90872 6687799.34573)"
261502,"LINESTRING(357254.79112 6688524.92417,357256.42114 6688527.16701,357257.22628 6688529.56850,357257.56023 6688532.74249,357257.34553 6688535.73661,357256.01405 6688539.35117)"
261503,"LINESTRING(357256.01405 6688539.35117,357254.44570 6688541.87786,357252.64729 6688544.09511,357250.64849 6688546.12361,357247.46055 6688547.90887,357244.57974 6688548.44151,357240.96505 6688547.68118)"
261504,"LINESTRING(357240.96505 6688547.68118,357238.54440 6688545.00533,357237.69229 6688542.05024,357237.26783 6688539.14847,357237.87758 6688535.50861,357239.14148 6688532.56548,357240.74517 6688529.20230,357242.23949 6688527.10265,357245.80722 6688524.40548)"
261505,"LINESTRING(357245.80722 6688524.40548,357242.23949 6688527.10265,357240.74517 6688529.20230,357239.14148 6688532.56548,357237.87758 6688535.50861,357237.26783 6688539.14847,357237.69229 6688542.05024,357238.54440 6688545.00533,357240.96505 6688547.68118,357244.57974 6688548.44151,357247.46055 6688547.90887,357250.64849 6688546.12361,357252.64729 6688544.09511,357254.44570 6688541.87786,357256.01405 6688539.35117,357257.34553 6688535.73661,357257.56023 6688532.74249,357257.22628 6688529.56850,357256.42114 6688527.16701,357254.79112 6688524.92417)"
261658,"LINESTRING(357106.58959 6689057.38801,357107.08065 6689059.07321,357107.25691 6689060.82100,357107.11517 6689062.57594,357106.65160 6689064.27150,357105.89390 6689065.86157,357104.86153 6689067.28941,357103.58153 6689068.49783,357102.11309 6689069.46119,357100.48451 6689070.14446,357098.76316 6689070.53267,357097.00002 6689070.58949)"
261659,"LINESTRING(357097.00002 6689070.58949,357095.25746 6689070.34473,357093.58708 6689069.77316,357092.04434 6689068.91611,357090.68341 6689067.79271,357089.54460 6689066.44514,357088.67581 6689064.91517,357088.09534 6689063.25736,357087.82840 6689061.51478,357087.87947 6689059.76505)"
261660,"LINESTRING(357087.87947 6689059.76505,357087.82840 6689061.51478,357088.09534 6689063.25736,357088.67581 6689064.91517,357089.54460 6689066.44514,357090.68341 6689067.79271,357092.04434 6689068.91611,357093.58708 6689069.77316,357095.25746 6689070.34473,357097.00002 6689070.58949,357098.76316 6689070.53267,357100.48451 6689070.14446,357102.11309 6689069.46119,357103.58153 6689068.49783,357104.86153 6689067.28941,357105.89390 6689065.86157,357106.65160 6689064.27150,357107.11517 6689062.57594,357107.25691 6689060.82100,357107.08065 6689059.07321,357106.58959 6689057.38801)"
262594,"LINESTRING(354546.23021 6688722.29735,354545.44691 6688728.67359,354545.36853 6688729.54598,354544.97433 6688734.13060)"
263180,"LINESTRING(356473.05416 6687822.98148,356466.11603 6687819.95403)"
263181,"LINESTRING(356466.11603 6687819.95403,356473.05416 6687822.98148)"
263182,"LINESTRING(356462.63860 6687828.04262,356469.48049 6687831.24250)"
263183,"LINESTRING(356469.48049 6687831.24250,356462.63860 6687828.04262)"
263535,"LINESTRING(355420.76046 6688686.29488,355448.23113 6688679.75738)"
263536,"LINESTRING(355448.23113 6688679.75738,355420.76046 6688686.29488)"
26477,"LINESTRING(355567.93951 6688038.68489,355520.48531 6687987.68440,355456.53695 6687924.71899)"
265046,"LINESTRING(356178.79984 6687758.17225,356185.19032 6687761.29769,356191.80935 6687765.88974,356194.81782 6687767.83039)"
265047,"LINESTRING(356194.81782 6687767.83039,356191.80935 6687765.88974,356185.19032 6687761.29769,356178.79984 6687758.17225)"
26815,"LINESTRING(355508.79833 6688199.25649,355520.80939 6688189.80678,355525.58172 6688186.04879)"
26816,"LINESTRING(355525.58172 6688186.04879,355520.80939 6688189.80678,355508.79833 6688199.25649)"
268814,"LINESTRING(357548.77818 6688348.35329,357549.61239 6688342.67565,357548.78993 6688338.51721,357546.80400 6688336.01657,357535.56632 6688328.86216,357528.48582 6688320.69036)"
268815,"LINESTRING(357395.07485 6688241.09819,357395.93130 6688242.01698,357396.36622 6688242.59282,357396.73312 6688243.17256,357397.25650 6688244.23286,357397.68809 6688245.54321,357397.92145 6688247.09858)"
268816,"LINESTRING(357397.92145 6688247.09858,357397.85961 6688248.92680,357397.57135 6688250.24509,357397.17777 6688251.31353,357396.58268 6688252.43805,357395.93708 6688253.34295,357395.28129 6688254.07041,357394.34971 6688254.88047,357393.20835 6688255.60243,357391.79548 6688256.21760,357389.56190 6688256.66849,357387.81610 6688256.63521,357386.60487 6688256.40435,357385.31289 6688255.95561,357384.26648 6688255.42601)"
268817,"LINESTRING(357384.26648 6688255.42601,357383.47010 6688254.89318,357382.09322 6688253.62598,357381.09602 6688252.23685,357380.53986 6688251.13393,357379.99012 6688249.21844,357379.85317 6688247.75767,357379.92171 6688246.57437,357380.12572 6688245.50569,357380.47205 6688244.40658,357380.97899 6688243.33163,357381.53518 6688242.45411,357382.27211 6688241.55510,357382.90340 6688240.92917,357383.71606 6688240.29283,357385.05892 6688239.51479)"
268818,"LINESTRING(357385.05892 6688239.51479,357383.71606 6688240.29283,357382.90340 6688240.92917,357382.27211 6688241.55510,357381.53518 6688242.45411,357380.97899 6688243.33163,357380.47205 6688244.40658,357380.12572 6688245.50569,357379.92171 6688246.57437,357379.85317 6688247.75767,357379.99012 6688249.21844,357380.53986 6688251.13393,357381.09602 6688252.23685,357382.09322 6688253.62598,357383.47010 6688254.89318,357384.26648 6688255.42601,357385.31289 6688255.95561,357386.60487 6688256.40435,357387.81610 6688256.63521,357389.56190 6688256.66849,357391.79548 6688256.21760,357393.20835 6688255.60243,357394.34971 6688254.88047,357395.28129 6688254.07041,357395.93708 6688253.34295,357396.58268 6688252.43805,357397.17777 6688251.31353,357397.57135 6688250.24509,357397.85961 6688248.92680,357397.92145 6688247.09858,357397.68809 6688245.54321,357397.25650 6688244.23286,357396.73312 6688243.17256,357396.36622 6688242.59282,357395.93130 6688242.01698,357395.07485 6688241.09819)"
268819,"LINESTRING(357397.92145 6688247.09858,357407.56329 6688247.71325,357413.78467 6688249.23638,357419.51510 6688252.24521,357489.67250 6688299.14173,357505.55661 6688310.10150,357509.68904 6688312.87947,357518.82557 6688318.56341,357528.48582 6688320.69036)"
268820,"LINESTRING(357528.48582 6688320.69036,357518.82557 6688318.56341,357509.68904 6688312.87947,357505.55661 6688310.10150,357489.67250 6688299.14173,357419.51510 6688252.24521,357413.78467 6688249.23638,357407.56329 6688247.71325,357397.92145 6688247.09858)"
268897,"LINESTRING(357009.62706 6688340.54434,357029.77767 6688348.01997)"
268983,"LINESTRING(356979.31009 6687568.36961,356970.57045 6687584.65979,356967.65448 6687589.73398)"
268988,"LINESTRING(356937.88113 6687615.81142,356943.06517 6687602.44032,356946.77478 6687590.98978,356949.65066 6687580.73314)"
268995,"LINESTRING(356947.23113 6687620.95936,356941.93582 6687631.86687,356867.42229 6687782.29137,356793.05764 6687937.87104,356790.32398 6687943.73593)"
2785,"LINESTRING(354522.83374 6688736.20246,354533.15581 6688731.41019,354535.23042 6688730.44447)"
27966,"LINESTRING(356466.83787 6688613.66115,356447.84972 6688650.07988,356444.16932 6688657.13436,356404.63485 6688738.97384,356344.36465 6688862.51827)"
27971,"LINESTRING(356335.25449 6688857.30187,356395.10907 6688733.91480,356434.41270 6688653.33467,356438.03328 6688645.50480,356456.19531 6688605.27283)"
28529,"LINESTRING(357113.95607 6688197.10839,357121.02972 6688200.52931,357166.92404 6688222.15838,357174.83197 6688227.30046,357209.08649 6688259.21146,357221.41446 6688270.55280,357224.67161 6688273.26960,357232.54331 6688280.02712,357241.51649 6688287.74497,357251.76390 6688297.71499)"
28589,"LINESTRING(356693.40283 6688363.24607,356700.92044 6688371.61432)"
28608,"LINESTRING(356513.86636 6688374.17865,356461.27015 6688369.45151,356449.86200 6688368.31699,356429.62029 6688366.12230,356413.15251 6688364.28894,356408.03947 6688363.71551)"
28609,"LINESTRING(356408.03947 6688363.71551,356413.15251 6688364.28894,356429.62029 6688366.12230,356449.86200 6688368.31699,356461.27015 6688369.45151,356513.86636 6688374.17865)"
28610,"LINESTRING(356408.03947 6688363.71551,356376.01359 6688361.23156,356355.32372 6688359.41897)"
28611,"LINESTRING(356355.32372 6688359.41897,356376.01359 6688361.23156,356408.03947 6688363.71551)"
28612,"LINESTRING(356355.32372 6688359.41897,356325.63866 6688356.90062,356271.69625 6688351.45158,356259.82808 6688350.09914,356245.91417 6688348.50854,356230.68542 6688347.12723)"
28613,"LINESTRING(356230.68542 6688347.12723,356245.91417 6688348.50854,356259.82808 6688350.09914,356271.69625 6688351.45158,356325.63866 6688356.90062,356355.32372 6688359.41897)"
28614,"LINESTRING(356230.68542 6688347.12723,356224.31009 6688346.35964)"
28615,"LINESTRING(356224.31009 6688346.35964,356230.68542 6688347.12723)"
28616,"LINESTRING(356224.31009 6688346.35964,356216.62631 6688345.91222,356102.48535 6688334.48701,356087.55830 6688334.00102)"
28617,"LINESTRING(356087.55830 6688334.00102,356102.48535 6688334.48701,356216.62631 6688345.91222,356224.31009 6688346.35964)"
301,"LINESTRING(354643.72017 6688543.50597,354645.97275 6688539.32562,354650.38021 6688532.02756,354654.81891 6688525.66232,354661.63100 6688514.97622,354663.53622 6688511.60595,354665.57517 6688507.27107,354669.23474 6688498.44751,354670.72063 6688495.16826,354672.98458 6688490.39756,354675.71529 6688485.69999,354679.76994 6688479.37925,354683.72615 6688473.45363,354686.40904 6688469.37078,354688.74881 6688465.38567)"
302,"LINESTRING(354688.74881 6688465.38567,354686.40904 6688469.37078,354683.72615 6688473.45363,354679.76994 6688479.37925,354675.71529 6688485.69999,354672.98458 6688490.39756,354670.72063 6688495.16826,354669.23474 6688498.44751,354665.57517 6688507.27107,354663.53622 6688511.60595,354661.63100 6688514.97622,354654.81891 6688525.66232,354650.38021 6688532.02756,354645.97275 6688539.32562,354643.72017 6688543.50597)"
30590,"LINESTRING(356253.37463 6687895.42288,356250.51719 6687895.57635,356247.82645 6687895.46431,356181.18455 6687874.19170,356142.96302 6687861.35133,356137.69738 6687859.58528,356131.99691 6687858.30045,356122.43623 6687856.34797,356119.97314 6687855.84459)"
30591,"LINESTRING(356119.97314 6687855.84459,356122.43623 6687856.34797,356131.99691 6687858.30045,356137.69738 6687859.58528,356142.96302 6687861.35133,356181.18455 6687874.19170,356247.82645 6687895.46431,356250.51719 6687895.57635,356253.37463 6687895.42288)"
30600,"LINESTRING(354794.02048 6687317.03706,354798.83490 6687316.49157,354807.10708 6687315.54582,354822.03020 6687316.83008)"
30601,"LINESTRING(354822.03020 6687316.83008,354807.10708 6687315.54582,354798.83490 6687316.49157,354794.02048 6687317.03706)"
30602,"LINESTRING(355280.21521 6687327.00932,355262.82222 6687326.15587,355237.14562 6687324.86861)"
31005,"LINESTRING(357828.40174 6688115.77891,357835.30388 6688122.95994,357838.00679 6688126.06487,357845.34234 6688132.34211,357867.26030 6688148.04143,357913.20799 6688181.36642,357955.03356 6688211.83499,357994.61811 6688241.44206,358056.88012 6688290.63328,358075.24365 6688304.92373,358090.78893 6688315.68189,358104.51866 6688324.26328,358119.18487 6688332.91344,358142.10646 6688344.71774,358152.14601 6688349.10477,358160.38215 6688351.52570,358170.35514 6688353.82489)"
31006,"LINESTRING(358170.35514 6688353.82489,358160.38215 6688351.52570,358152.14601 6688349.10477,358142.10646 6688344.71774,358119.18487 6688332.91344,358104.51866 6688324.26328,358090.78893 6688315.68189,358075.24365 6688304.92373,358056.88012 6688290.63328,357994.61811 6688241.44206,357955.03356 6688211.83499,357913.20799 6688181.36642,357867.26030 6688148.04143,357845.34234 6688132.34211,357838.00679 6688126.06487,357835.30388 6688122.95994,357828.40174 6688115.77891)"
31009,"LINESTRING(357828.40174 6688115.77891,357827.35425 6688116.68455,357825.92507 6688117.54531,357824.50768 6688118.08275,357823.57127 6688118.28108,357821.76570 6688118.39574,357819.96117 6688118.13206,357819.15867 6688117.88880,357817.85843 6688117.29579,357816.66767 6688116.49625)"
31010,"LINESTRING(357816.66767 6688116.49625,357815.84411 6688115.75353,357814.88995 6688114.58438,357814.27594 6688113.52925,357813.88118 6688112.59505,357813.50314 6688111.15922,357813.37449 6688109.70910,357813.57123 6688107.85090,357814.03771 6688106.33327)"
31011,"LINESTRING(357814.03771 6688106.33327,357814.54792 6688105.31381,357815.49504 6688103.98001,357816.51414 6688102.97586,357817.29918 6688102.38568,357818.36448 6688101.79054,357819.61816 6688101.30700,357821.78070 6688100.93822,357823.31620 6688101.00594,357824.39013 6688101.22251,357825.93157 6688101.79056,357827.22623 6688102.55077)"
31012,"LINESTRING(357827.22623 6688102.55077,357825.93157 6688101.79056,357824.39013 6688101.22251,357823.31620 6688101.00594,357821.78070 6688100.93822,357819.61816 6688101.30700,357818.36448 6688101.79054,357817.29918 6688102.38568,357816.51414 6688102.97586,357815.49504 6688103.98001,357814.54792 6688105.31381,357814.03771 6688106.33327,357813.57123 6688107.85090,357813.37449 6688109.70910,357813.50314 6688111.15922,357813.88118 6688112.59505,357814.27594 6688113.52925,357814.88995 6688114.58438,357815.84411 6688115.75353,357816.66767 6688116.49625,357817.85843 6688117.29579,357819.15867 6688117.88880,357819.96117 6688118.13206,357821.76570 6688118.39574,357823.57127 6688118.28108,357824.50768 6688118.08275,357825.92507 6688117.54531,357827.35425 6688116.68455,357828.40174 6688115.77891)"
31013,"LINESTRING(358179.36781 6688363.97840,358178.33751 6688363.99292,358175.16244 6688363.22909,358173.41052 6688362.16122,358171.85481 6688360.54807,358170.40982 6688357.42657,358170.35514 6688353.82489)"
31014,"LINESTRING(358170.35514 6688353.82489,358171.45461 6688351.04718,358173.55125 6688348.73526,358176.66538 6688347.24401,358180.25253 6688347.12754)"
31015,"LINESTRING(358180.25253 6688347.12754,358181.61554 6688347.49450,358183.90917 6688348.75386,358186.00557 6688351.07036,358186.90274 6688353.09952,358187.23935 6688355.00503,358186.74349 6688358.39347)"
31016,"LINESTRING(358186.74349 6688358.39347,358187.23935 6688355.00503,358186.90274 6688353.09952,358186.00557 6688351.07036,358183.90917 6688348.75386,358181.61554 6688347.49450,358180.25253 6688347.12754,358176.66538 6688347.24401,358173.55125 6688348.73526,358171.45461 6688351.04718,358170.35514 6688353.82489,358170.40982 6688357.42657,358171.85481 6688360.54807,358173.41052 6688362.16122,358175.16244 6688363.22909,358178.33751 6688363.99292,358179.36781 6688363.97840)"
31017,"LINESTRING(358186.74349 6688358.39347,358196.07985 6688362.15329,358235.04343 6688378.04575)"
31018,"LINESTRING(358235.04343 6688378.04575,358196.07985 6688362.15329,358186.74349 6688358.39347)"
31019,"LINESTRING(358235.04343 6688378.04575,358255.68210 6688385.47521,358270.35770 6688389.53017,358290.40487 6688392.85477,358311.87743 6688396.70975,358322.12302 6688399.13822,358333.88934 6688402.56997,358345.42901 6688404.82424,358376.58922 6688405.99973,358389.42032 6688406.44451,358401.15531 6688407.60850,358411.02200 6688409.24661,358420.59096 6688411.24669,358429.06421 6688413.44301,358440.50796 6688416.80442,358452.05916 6688419.65904,358469.68900 6688422.87783,358506.46376 6688427.70459)"
